	305-5-16641	304-4-78826	302-2-89334	306-6-83608	301-1-59020
Zotu29	1.01216716628461	0.0945756299957288	0.82824873425938	1.65532462755196	0.281489399608053
Zotu30	0.19044260271557	0.463725669656477	0.275217447747631	0	0.235168359166221
Zotu31	1.96438017986246	0	0.752953394781254	0.380111581141561	0
Zotu32	0.102274731087992	0.0244066141924462	0.32974165909386	0.0613083195389614	0.0356315695706396
Zotu33	0.109328160818198	0.0915248032216731	0.129819550824354	0.0306541597694807	0.131836807411366
Zotu34	0.109328160818198	0.0122033070962231	0.207711281318967	0.0705045674698057	0
Zotu35	0	0.0945756299957288	2.04076333895885	0	0
Zotu36	0	0.0244066141924462	0.147994287939764	0.355588253325976	0.138963121325494
Zotu37	6.72897196261682	0.0610165354811154	0.908736855770479	0.291214517810067	0
Zotu38	0.148122024334333	0.164744645799012	0.147994287939764	0.0705045674698057	0.142526278282558
Zotu39	0	0.0701690158032827	0.459561209918214	0.116485807124027	0.523784072688402
Zotu40	0	0.0610165354811154	1.0645203167597	1.22616639077923	0.595047211829681
Zotu41	0	0.0579657087070596	0.223289627417889	0.0766353994237018	0.15321574915375
Zotu42	0.144595309469229	0	0	0.205382870455521	0.448957776590059
Zotu43	1.7845177217422	0.899993898346452	2.04855251200831	0	0.954926064493141
Zotu44	0	0.109829763866008	0.0675061664286642	0.202317454478573	0.0570105113130233
Zotu45	0.504320225709751	0	0	0.147139966893507	0.124710493497239
Zotu46	0.370305060835831	0.0732198425773385	2.94950019472933	0	0.68412613575628
Zotu47	0.966319873038265	0.131185551284398	0.781513695962612	0	0.228042045252093
Zotu48	0	1.33321130026237	0	0.104224143216234	0.128273650454303
Zotu49	2.32763181096808	0	1.07750227184214	0.171663294709092	2.66524140388384
Zotu50	0	0	0	0.0459812396542211	0.491715660074826
Zotu51	0	0.414912441271585	0	0	0
Zotu52	0	0.33864177192019	2.83266259898741	0	0.929983965793693
Zotu53	2.56039499206489	0	0.56082045956121	0.711176506651953	0.912168181008373
Zotu54	0	0	0.228482409450863	0.0705045674698057	0.545163014430786
Zotu55	0.0317404337859284	0	0.163572634038686	0	0.210226260466774
Zotu56	0.694762828425322	0	0.0726989484616383	0.0153270798847404	0
Zotu57	1.48122024334333	0	0	0.0674391514928576	0.114021022626047
Zotu58	0.105801445953095	0	0.0752953394781254	0	0.0712631391412792
Zotu59	0	0.0854231496735615	0	1.4284838452578	0.0534473543559594
Zotu60	1.07564803385646	0.0732198425773385	0	0.0735699834467537	0.0926420808836629
Zotu61	0.141068594604126	0	0	0.0337195757464288	0.0676999821842152
Zotu62	0	0	0.363494742308192	0.0153270798847404	0
Zotu63	0.0775877270322694	0.0549148819330038	0.119433986758406	0	0.427578834847675
Zotu64	0	0.0732198425773385	0.145397896923277	0.0551774875850653	0.0285052556565117
Zotu65	0.130488450008817	0.0549148819330038	0.06231338439569	0.0490466556311691	0.0356315695706396
Zotu66	0.931052724387233	0.122033070962231	0	1.86377291398443	0.0498841973988954
Zotu67	0.3350379121848	0.0518640551589481	0	0	0.277926242650989
Zotu68	0	0	0	0.398504077003249	0
Zotu69	0	0.97321374092379	0	2.5442952608669	0
Zotu70	0.0705342973020631	0.0427115748367808	0.0675061664286642	0	0.0783894530554071
Zotu71	0.405572209486863	0.0976264567697846	0.0726989484616383	0.0490466556311691	0.0356315695706396
Zotu72	2.21830365014989	0.122033070962231	0	0.665195266997732	0
Zotu73	0.0317404337859284	0	0.210307672335454	0	0
Zotu74	0	0.0976264567697846	0.332338050110347	0	0
Zotu75	0.0740610121671663	0.134236378058454	0.132415941840841	0.0551774875850653	0.156778906110814
Zotu76	0	0	0.420615344670907	0	0
Zotu77	0	0.0579657087070596	0.29339218486304	0.162467046778248	0.263673614822733
Zotu78	0.0317404337859284	0.176947952895235	0.283006620797092	0.23910244620195	0.0641368252271513
Zotu79	0.532533944630577	0	0	0.217644534363313	0.0605736682700873
Zotu80	0	0.176947952895235	0.14280150590679	0	0.302868341350436
Zotu81	0	0	0.0181747371154096	0	0
Zotu82	0.306824193263975	0	0.109048422692457	0	0
Zotu83	0.0705342973020631	0	0.207711281318967	0	0
Zotu84	0	0	0	0.248298694132794	0
Zotu85	1.65402927173338	0	0	0.69891484274416	0.420452520933547
Zotu86	0	0.0335590945146135	0.0986628586265092	0.827662313775979	0
Zotu87	0	0	0	0	0.224478888295029
Zotu88	1.05096102980074	0.0213557874183904	0	0	0.0391947265277035
Zotu89	0.172809028390055	0.131185551284398	0.0752953394781254	0.0582429035620134	0.110457865668983
Zotu90	2.02433433256921	0	0.0441386472802804	0	0
Zotu91	0	0.13728720483251	0	0.150205382870456	0.0676999821842152
Zotu92	0.539587374360783	0.0762706693513942	0	0	2.70087297345448
Zotu93	0	0.0976264567697846	0.218096845384915	0.0398504077003249	0
Zotu94	0	0.0518640551589481	0	0.0827662313775979	0.0391947265277035
Zotu95	1.73161699876565	0.134236378058454	0	0	0.851594512738286
Zotu96	0	0	0.192132935220044	0.0275887437925326	0
Zotu97	0.0740610121671663	0	0.0571206023627158	0	0.0391947265277035
Zotu98	3.99576794216188	0	0	0	0
Zotu99	0	0	1.2462676879138	0	0
Zotu100	0.0493740081114442	0.0152541338702788	0	0.119551223100975	0
Zotu101	0.208076177041086	0	0.192132935220044	0	0
Zotu102	0.0846411567624758	0.109829763866008	0.259639101648708	0.144074550916559	0.117584179583111
Zotu103	0	0	0	0.125682055054871	0.263673614822733
Zotu104	0	0	0	0	0
Zotu105	0	0.23796448837635	0	0	0.0641368252271513
Zotu106	0.454946217598307	0	0	0	0.121147336540175
Zotu107	0.0740610121671663	0.0335590945146135	0	0.085831647354546	0.0783894530554071
Zotu108	0	0.0732198425773385	0	0	0
Zotu109	0	0	0.145397896923277	0	0
Zotu110	0	0.186100433217402	0	0.110354975170131	0
Zotu111	0.236289895961911	0	0	0	0.238731516123285
Zotu112	0.176335743255158	0.0366099212886692	0.155783460989225	0	0.0320684126135756
Zotu113	0	0	0	1.26601679847955	0
Zotu114	0.169282313524952	0	0.0649097754121771	0	0.0570105113130233
Zotu115	0	0	0.0778917304946125	0	0
Zotu116	0.126961735143714	0	0.0337530832143321	0.0398504077003249	0.0748262960983431
Zotu117	0.0387938635161347	0	0	0.331064925510392	0.174594690896134
Zotu118	0.292717333803562	0	0.194729326236531	0	0
Zotu119	0	0	0	0.760223162283122	0
Zotu120	0	0.247116968698517	0.244060755549786	0	0.0997683947977908
Zotu121	0.0423205783812379	0	0	0.107289559193183	0
Zotu122	0	0	1.08788783590809	0	0
Zotu123	0	0	0	0	0.388384108319971
Zotu124	0	0	0.0830845125275867	0	0
Zotu125	0	0.161693819024956	0	0.0183924958616884	0
Zotu126	0	0	0.0207711281318967	0	0
Zotu127	0.507846940574855	0	0.0259639101648708	0	0
Zotu128	0.144595309469229	0	0.0181747371154096	0	0
Zotu129	0	0.0366099212886692	0	0.104224143216234	0
Zotu130	0	0	0	0	0
Zotu131	0	0	0	0	0.146089435239622
Zotu132	0	0.39660748062725	0	0.84298939366072	1.25423124888651
Zotu133	0.648915535178981	0	0	0	0
Zotu134	0	0.0579657087070596	0.127223159807867	0	0
Zotu135	0	0.0549148819330038	0	0.659064435043835	0
Zotu136	0.172809028390055	0.0762706693513942	0.345320005192782	0	0
Zotu137	0	0	0	0	0
Zotu138	0	0.170846299347123	0.540049331429313	0	0.402636736148227
Zotu139	0	0	0.890562118655069	0.419961988841886	0
Zotu140	0	0	0	0.0797008154006499	0
Zotu141	0	0	0.443982863819291	0.0705045674698057	0
Zotu142	0.0775877270322694	0	0	0	0.0498841973988954
Zotu143	0	0.125083897736287	0	0	0.252984143951541
Zotu144	0.218656321636396	0	0	0	0
Zotu145	0	0.0366099212886692	0	0	0.081952610012471
Zotu146	0.543114089225886	0	0	0	0
Zotu147	0.0599541527067537	0	0	0.0367849917233769	0
Zotu148	0	0	0	0	0.0641368252271513
Zotu149	0	0	0	0	0
Zotu150	0.645388820313878	2.50167795472573	0	0	0
Zotu151	0.0493740081114442	0	0	0	0
Zotu152	0	0	0	0	0
Zotu153	0	0	0	0	0
Zotu154	0	0.0610165354811154	0.431000908736856	0	1.058257616248
Zotu155	0	0	0	0	0
Zotu156	0	0	0	0.125682055054871	0
Zotu157	0	0	0.0597169933792029	0	0.352752538749332
Zotu158	0	0.0183049606443346	0.207711281318967	0	0
Zotu159	0	0	0	0.300410765740911	0
Zotu160	0	0	0.0545242113462287	0	0.295742027436309
Zotu161	0.0987480162228884	0	0	0.0459812396542211	0
Zotu162	0	0.0274574409665019	0	0.42915823677273	0.0249420986994477
Zotu163	0.0916945864926821	0	0.0259639101648708	0	0
Zotu164	0	0	0	0.19005579057078	0
Zotu165	0	0	0	0.162467046778248	0
Zotu166	0.0775877270322694	0	0	0.0735699834467537	0.0320684126135756
Zotu167	0	0	0	0	0
Zotu168	0	0	0.210307672335454	0	0
Zotu169	0	0	0.0259639101648708	0.242167862178898	0
Zotu170	0.0387938635161347	0	0.0233675191483837	0	0
Zotu171	0	0	0	0	0
Zotu172	0	0	0	0.0214579118386365	0.0605736682700873
Zotu173	0	0	0	0	0.106894708711919
Zotu174	0	0.271523582890963	0	0.321868677579548	0
Zotu175	0	0.125083897736287	0	3.76433081969223	0
Zotu176	0.0564274378416505	0.0488132283848923	0	0	0
Zotu177	0	0.0915248032216731	0	0.511924468150328	0
Zotu178	0	0	0.166169025055173	0	0
Zotu179	0	0.0976264567697846	0	0	0.0712631391412792
Zotu180	0	0	2.5730234973387	0.104224143216234	1.54997327632282
Zotu181	0	0.29593019708341	0.207711281318967	0	0.605736682700873
Zotu182	0.0317404337859284	0.0610165354811154	0	0	0
Zotu183	0	0	0	0.110354975170131	0
Zotu184	0	0.0671181890292269	0	0.137943718962663	0
Zotu185	0	0	0	0	0
Zotu186	0	0	0	0	0
Zotu187	0.13401516487392	0.0579657087070596	0.0363494742308192	0.0275887437925326	0.0213789417423838
Zotu188	0	0	0.91652602881994	0	0
Zotu189	0.0705342973020631	0	0.0389458652473062	0	0.0783894530554071
Zotu190	0	0	0	0	0.0427578834847675
Zotu191	0	0	0	0	0
Zotu192	0	0	1.23588212384785	0	0
Zotu193	0	0	0	0.0367849917233769	0.0783894530554071
Zotu194	0	0.0488132283848923	0	0	0
Zotu195	0	0	0	0.0367849917233769	0.0605736682700873
Zotu196	0	0	0	0	0.195973632638518
Zotu197	0	0.0366099212886692	0	0.0674391514928576	0
Zotu198	0	0	0	0.183924958616884	0.0712631391412792
Zotu199	0	0	0	0	6.01460894352396
Zotu200	0	0	0	0	0
Zotu201	0	0.0488132283848923	0	0	0
Zotu202	0	0	0	0	0
Zotu203	0.490213366249339	0	0	0	0.0427578834847675
Zotu204	0	0	0	0	0
Zotu205	0	0	0.0908736855770479	0	0
Zotu206	0	0.039660748062725	0	0.60388694745877	0
Zotu207	0	0	0.0389458652473062	0.0183924958616884	0.0676999821842152
Zotu208	0	0	0	0	0.0213789417423838
Zotu209	0	0	0.0389458652473062	0	0
Zotu210	0	0	0	0	0.220915731337965
Zotu211	0	0	0	0	0.0356315695706396
Zotu212	0	0	0	0	1.28986281845715
Zotu213	0.0387938635161347	0	0.14280150590679	0.144074550916559	0
Zotu214	0	0	0	0	0.0213789417423838
Zotu215	0	0	0	0	0
Zotu216	1.17439605007935	0	0	0	0
Zotu217	0	0	0.0285603011813579	0	0
Zotu218	0	0	0	0	0
Zotu219	0	0	0	0	0
Zotu220	0.0493740081114442	0	0.0441386472802804	0.0122616639077923	0
Zotu221	0	0.10067728354384	0	0	0
Zotu222	0.236289895961911	0	0	0	0
Zotu223	0	0.0701690158032827	0.093470076593535	0	0
Zotu224	0.0282137189208253	0	0.0726989484616383	0	0
Zotu225	0	0	0	0	0
Zotu226	0	0	0	0.34945742137208	0
Zotu227	0	0	0	0	0.0498841973988954
Zotu228	0	0	0	0	0
Zotu229	0	0	0	0	0
Zotu230	0	0	0	0.456746980565263	1.3646891145555
Zotu231	0	0.0518640551589481	0.10645203167597	0.0459812396542211	0
Zotu232	0	0	0.0467350382967675	0	0
Zotu233	0	0	0	0	0
Zotu234	0	0	0	0.0245233278155846	0
Zotu235	0.208076177041086	0	0.158379852005712	0	0
Zotu236	0	0	0	0	0.498841973988954
Zotu237	1.81273144066302	0	0	0	0
Zotu238	0.0387938635161347	0	0	0	0.0605736682700873
Zotu239	0.832304708164345	0	0	0	0
Zotu240	0	0	0	0.101158727239286	0
Zotu241	0	0	0	0.294279933787015	0
Zotu242	0	0	0	0	0.0463210404418315
Zotu243	0	1.24778815058881	0	0	0
Zotu244	0.0775877270322694	0	0	0	0.0427578834847675
Zotu245	0.532533944630577	0	0	0	0
Zotu246	0	0.0213557874183904	0	0	0
Zotu247	0	0	0	0	0
Zotu248	0	0	0	0	0
Zotu249	0	0	0	0	0.498841973988954
Zotu250	0	0	0	0	0
Zotu251	0	0	0.0752953394781254	0	0
Zotu252	0	0	0	0	0.0213789417423838
Zotu253	0	0	0	0	0.238731516123285
Zotu254	0	0	0	0.0367849917233769	0.0213789417423838
Zotu255	0	0	0	1.26601679847955	0
Zotu256	0	0	0	0.0705045674698057	0.327810440049884
Zotu257	0	0	0	0	0
Zotu258	0.493740081114442	0	0	0	0.199536789595582
Zotu259	0	0	0	0	0
Zotu260	0	0	0	0	0
Zotu261	0	0	0	0	0
Zotu262	0	0	0	0	0
Zotu263	0.0529007229765473	0	0	0	0
Zotu264	0	0	0	0.0337195757464288	0
Zotu265	0	0	0	0	0.0641368252271513
Zotu266	0	0	0	0	0
Zotu267	0	0.07932149612545	0	0	0.0320684126135756
Zotu268	0	0	0	0	0
Zotu269	0	0	0	0	0
Zotu270	0	0	0	0	0
Zotu271	0	0.0518640551589481	0.0804881215110996	0	0.149652592196686
Zotu272	0	0	0	0	0
Zotu273	0	0	0	0.0306541597694807	0
Zotu274	0	0	0	0.0459812396542211	0
Zotu275	0	0	0	0	0
Zotu276	0	0	0	0.110354975170131	0
Zotu277	0	0.0549148819330038	0	0	0
Zotu278	1.60112854875683	0	0.527067376346878	0	0
Zotu279	0	0.0579657087070596	0	0	0
Zotu280	0	0	0	0	0.876536611437734
Zotu281	0	0	0	0	0
Zotu282	0	0	0	0	0
Zotu283	0	0	0	0	0
Zotu284	0.0529007229765473	0	0	0	0.0391947265277035
Zotu285	0	0	0	0	0
Zotu286	0.0317404337859284	0	0	0	0
Zotu287	0	0	0.989224977281579	0	0
Zotu288	0	0	0	0	0
Zotu289	0	0.155592165476844	0	0	0
Zotu290	0	0	0	0	0
Zotu291	0	0	0	0	0
Zotu292	0	0	2.59898740750357	0	0
Zotu293	0	0	0	0.128747471031819	0
Zotu294	0	0	0	0	0
Zotu295	0	0	0	0.0950278952853902	0
Zotu296	0	0	0.153187069972738	0	0
Zotu297	0	0	0	0	0
Zotu298	0	0	0	0.0398504077003249	0.0213789417423838
Zotu299	0	0	0	0	0
Zotu300	0	0	0.0519278203297417	0	0
Zotu301	0	0	0	0.042915823677273	0.0605736682700873
Zotu302	0	0	0	0	0
Zotu303	0	0	0.459561209918214	0.0674391514928576	0
Zotu304	0	0	0	0.545644043896757	0
Zotu305	0	0	0	0	0
Zotu306	0	0	0	0.0122616639077923	0
Zotu307	0	0	0.0389458652473062	0	0
Zotu308	0	0.134236378058454	0	0	0
Zotu309	0.0282137189208253	0	0	0	0.0213789417423838
Zotu310	0	0	0	0	0
Zotu311	0	0	0.0986628586265092	0	0
Zotu312	0	0	0	0	0.0356315695706396
Zotu313	0	0	0	0	0
Zotu314	0	0	0	0	0
Zotu315	0	0	0	0	0
Zotu316	0	0	0	0	0
Zotu317	0	0	0	0	0
Zotu318	0	0	0	0	0
Zotu319	0	0.0244066141924462	0	0	0.0178157847853198
Zotu320	0	0	0	0	0
Zotu321	0	0	0	0	0.534473543559594
Zotu322	0	0	0	0	0
Zotu323	0	0	0	0	0.0570105113130233
Zotu324	0	0	0	0	0
Zotu325	0.0317404337859284	0	0	0	0
Zotu326	0	0.0457624016108365	0	0	0
Zotu327	0	0	0	0.042915823677273	0
Zotu328	0	0	0	0	0
Zotu329	0	0	0	0	0
Zotu330	0	0.0183049606443346	0	0	0
Zotu331	0	0.0152541338702788	0	0	0
Zotu332	0	9.99755933858076	0	1.14340015940163	0
Zotu333	0	0	0	0	0
Zotu334	0	0	0	0	0
Zotu335	0	0.0518640551589481	0	0	0
Zotu336	0.447892787868101	0	0	0	0
Zotu337	0	0	0	0	0
Zotu338	0	0	0	0	0
Zotu339	0	0	0	0.0643737355159095	0
Zotu340	0	0	0	0	0
Zotu341	0	0	0	0	0
Zotu342	0	0	0	0	0
Zotu343	0.0211602891906189	0.0366099212886692	0	0	0
Zotu344	0	0	0	0.0367849917233769	0
Zotu345	0	0	0	0	0
Zotu346	0	0	0	0.0919624793084422	0
Zotu347	0.0423205783812379	0	0	0.0674391514928576	0
Zotu348	0	0	0	0	0
Zotu349	0	0	0	0.364784501256821	0
Zotu350	0	0	0	0	0
Zotu351	0	0	0	0	0
Zotu352	0	0	0	0	0
Zotu353	0.514900370305061	0	0	0	0
Zotu354	0	0	0	0	0
Zotu355	0	0	0	0	0.0213789417423838
Zotu356	0	0	0	0.423027404818834	0
Zotu357	0	0	0	0	0
Zotu358	0	6.5043626822869	0	2.09367911225553	0
Zotu359	0	0	0	0	0
Zotu360	0	0	0	0	0
Zotu361	0	0	0	4.27318987186561	0
Zotu362	0	0.0427115748367808	0	0	0
Zotu363	0	0	0	0	0
Zotu364	0.0916945864926821	0	0	0	0.0249420986994477
Zotu365	0.0352671486510316	0	0	0	0
Zotu366	0	0.372200866434804	0	1.83311875421495	0
Zotu367	0	0	0	0.042915823677273	0
Zotu368	0	0	0	0.205382870455521	0
Zotu369	0	0	0	0	0
Zotu370	0.0387938635161347	0	0	0	0
Zotu371	0	0	0	0	0
Zotu372	0	0	0	0	0
Zotu373	0	0	0	0	0
Zotu374	0.193969317580674	0	0	0	0
Zotu375	0.172809028390055	0	0	0.137943718962663	0
Zotu376	0	0	0	0	0
Zotu377	0	0	0	0	0
Zotu378	0	0	0	0.0337195757464288	0
Zotu379	0	0	0	0.0275887437925326	0
Zotu380	0	0	0	0	0
Zotu381	0	0	0	0	0.0498841973988954
Zotu382	0	0	0.327145268077372	0	0
Zotu383	0	0	0	0	0
Zotu384	0	0	0	0	0
Zotu385	0	0	0	1.36411010974189	0
Zotu386	0	0	0	0	0
Zotu387	0	0	0	0	0
Zotu388	0	0.0518640551589481	0	0.0275887437925326	0
Zotu389	0	0.0152541338702788	0.0207711281318967	0	0
Zotu390	0	2.43150893892245	0	1.8361841701919	0
Zotu391	0	0	0	0	0
Zotu392	0.0246870040557221	0	0	0	0
Zotu393	0	0	0	0	0
Zotu394	0	0	0	0	0
Zotu395	0	0	0	0	0
Zotu396	0	0	0	0	0
Zotu397	0	0	0.0363494742308192	0	0
Zotu398	0	0	0	0	0
Zotu399	0	0	0	0	0
Zotu400	0	0	0	0	0
Zotu401	0	0	0	0	0
Zotu402	0	0	0	0	0
Zotu403	0	0	0	0	0
Zotu404	0	0	0.031156692197845	0	0
Zotu405	0	2.01049484410275	0	0	0
Zotu406	0	0	0	0	0
Zotu407	0	0	0	0	0
Zotu408	0	0	0	0	0
Zotu409	0	0	0	0.0888970633314941	0
Zotu410	0	2.68167673439502	0	0	0
Zotu411	0	0	0	0.0490466556311691	0
Zotu412	0	0	0	0	0
Zotu413	0	0	0	0	0
Zotu414	0	0	0	0	0
Zotu415	0	0	0	0.199252038501625	0
Zotu416	0	0	0	0	0
Zotu417	0	0	0	0	0
Zotu418	0.197496032445777	0	0	0.0521120716081172	0.0498841973988954
Zotu419	0	0	0	0	0
Zotu420	0	0	0	0	0
Zotu421	0.0352671486510316	0	0.0675061664286642	0.042915823677273	0
Zotu422	0	0	0	0	0
Zotu423	0	0	0	0	0
Zotu424	0	0	0	0	0
Zotu425	0	0	0	0	0
Zotu426	0	0	0	0	0
Zotu427	0	0	0	0.0275887437925326	0.0178157847853198
Zotu428	0	0.0152541338702788	0	0.177794126662988	0
Zotu429	0	0	0	0	0
Zotu430	0	0	0	0	0
Zotu431	0	0	0	0	0
Zotu432	0	0	0	0	0
Zotu433	0	0.0549148819330038	0	0	0
Zotu434	0.0211602891906189	0	0	0	0
Zotu435	0	0	0	0	0
Zotu436	0	0	0	0	0
Zotu437	0	0	0.0207711281318967	0	0
Zotu438	0	0	0	0	0
Zotu439	0	0	0	0	0
Zotu440	0.0493740081114442	0	0.0233675191483837	0	0
Zotu441	0.112854875683301	0	0	0	0
Zotu442	0	0	0	0	0
Zotu443	0	0	0	0	0
Zotu444	0	0	0	0	0
Zotu445	0	0	0	0	0
Zotu446	0	0	0	0	0
Zotu447	0	0	0	0.0306541597694807	0
Zotu448	0	0	0	0	0.224478888295029
Zotu449	0.148122024334333	0	0	0	0
Zotu450	0	0	0	0	0
Zotu451	0	0	0	0	0
Zotu452	0	0	2.59898740750357	0	0
Zotu453	0	0	0	0	0
Zotu454	0	0	0	0	0
Zotu455	0	0	0	0	0
Zotu456	0	0	0.0129819550824354	0	0
Zotu457	0	0	0	0	0
Zotu458	0	0	0	0	0
Zotu459	0	0	0	0	0
Zotu460	0	0	0	0	0
Zotu461	0	0	0	0.285083685856171	0
Zotu462	0	0	0	0	0
Zotu463	0	0	0	0.0214579118386365	0
Zotu464	0.356198201375419	0	0	0	0
Zotu465	0	0	0	0	0
Zotu466	0	0	0	0	0
Zotu467	0.045847293246341	0	0	0	0
Zotu468	0	0	0	0	0
Zotu469	0	0	0	0	0
Zotu470	1.24845706224652	0	0	0	0
Zotu471	0.045847293246341	0	0	0	0
Zotu472	0	0	0	0	0
Zotu473	0	0	0	0	0
Zotu474	0	0	0	0	0
Zotu475	0	0.0274574409665019	0	0	0.0213789417423838
Zotu476	0	0	0	0	0.106894708711919
Zotu477	0	0	0	0.0245233278155846	0
Zotu478	0	0	0	0	0
Zotu479	0	0	0.0129819550824354	0	0
Zotu480	0.102274731087992	0	0	0	0
Zotu481	0	0	0	0	0
Zotu482	0	0	0	0	0.124710493497239
Zotu483	0	0	0	0.0888970633314941	0
Zotu484	0	0	0	0	0
Zotu485	0	0	0	0	0
Zotu486	0	0	0	0	0
Zotu487	0	0	0	0	0
Zotu488	0	0	0	0	0
Zotu489	0	0	0	0.150205382870456	0
Zotu490	0	0	0	0.0766353994237018	0.0570105113130233
Zotu491	0	0	0	0	0
Zotu492	0	0.0518640551589481	0	0	0
Zotu493	0	0	0	0	0
Zotu494	0	0	0	0	0
Zotu495	0	0	0	0	0
Zotu496	0	0	0	0	0
Zotu497	0	0	0	0	0
Zotu498	0	0	0	0	0
Zotu499	0.345618056780109	0	0	0	0.0142526278282558
Zotu500	0	0	0	0	0.0926420808836629
Zotu501	0	0.512538898041369	0	0	0
Zotu502	0	0.0427115748367808	0	0	0
Zotu503	0	0	0	0.0214579118386365	0
Zotu504	0.186915887850467	0	0.0259639101648708	0.278952853902275	0
Zotu505	0	0.10067728354384	0	0.0398504077003249	0
Zotu506	0	0	0	0	0
Zotu507	0	0	0	0	0
Zotu508	0	0	0	0	0
Zotu509	0	0	0	0	0
Zotu510	0	0	0	0.0306541597694807	0
Zotu511	0	0	0	0	0
Zotu512	0	0	0	0.0214579118386365	0
Zotu513	0	0	0	0	0
Zotu514	0	0	0	0	0
Zotu515	0	0	0	0	0.591484054872617
Zotu516	0	0	0	2.90294893016982	0
Zotu517	0	0	0	0	0
Zotu518	0	0	0	0	0
Zotu519	0	0	0	0	0
Zotu520	0	0	0	0	0
Zotu521	0	0	0	0	0
Zotu522	0	0	0	0	0
Zotu523	0	0	0	0	0
Zotu524	0	0	0	0	0
Zotu525	0	0.0122033070962231	0	0	0
Zotu526	0	0	0	0	0
Zotu527	0	0	0	0	0
Zotu528	0	0	0	0.0214579118386365	0
Zotu529	0	0	0	0	0
Zotu530	0	0	0	0	0
Zotu531	0	0	0	0	0
Zotu532	0	0	0	0	0
Zotu533	0	0	0	0	0
Zotu534	0	0	0	0	0
Zotu535	0	0	0	0	0
Zotu536	0	0	0	0	0
Zotu537	0	0	0	0	0
Zotu538	0.06700758243696	0	0	0	0
Zotu539	0	0	0	0	0
Zotu540	0	0	0	0	0
Zotu541	0	0	0	0	0
Zotu542	0	0	0	0	0
Zotu543	0	0	0	0	0
Zotu544	0	0	0	0	0
Zotu545	0	0	0	0	0
Zotu546	0	0	0	0.327999509533444	0
Zotu547	0.0141068594604126	0	0.0181747371154096	0	0
Zotu548	0	0	0	0.0459812396542211	0
Zotu549	0	0	0	0	0
Zotu550	0	0	0	0	0
Zotu551	0	0	0	0	0
Zotu552	0	0	0	0	0
Zotu553	0	0	0	0	0
Zotu554	0	0	0	0	0
Zotu555	0.0493740081114442	0	0	0	0
Zotu556	0	0	0	0.33413034148734	0
Zotu557	0	0	0	0	0
Zotu558	0	0	0	0	0
Zotu559	0.0352671486510316	0	0	0	0
Zotu560	0	0	0	0	0
Zotu561	0	0	0.0337530832143321	0	0
Zotu562	0	0	0	0	0
Zotu563	0	0	0	0	0
Zotu564	0	0	0	0	0
Zotu565	0	0	0	0	0
Zotu566	0	0.0518640551589481	0	0	0
Zotu567	0	0	0	0	0.0285052556565117
Zotu568	0	0.0610165354811154	0	0	0
